"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2023-02",100.6483,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2023-03",100.9287,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2023-04",101.0325,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2023-05",101.0754,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2023-06",101.0754,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2023-07",101.0528,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2008-01",102.2279,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2008-02",102.987,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2008-03",104.3109,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2008-04",104.2761,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2008-05",102.3741,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2008-06",100.2418,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2008-07",98.4287,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2008-08",97.39767,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2008-09",96.20434,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2008-10",93.52823,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2008-11",91.30325,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2008-12",91.64912,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2009-01",94.04798,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2009-02",97.08759,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2009-03",99.631,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2009-04",100.9975,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2009-05",101.3786,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2009-06",101.4287,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2009-07",101.5364,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2009-08",101.8609,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2009-09",102.3116,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2009-10",102.8326,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2009-11",103.2137,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2009-12",103.3519,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2010-01",102.8713,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2010-02",102.2025,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2010-03",102.3676,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2010-04",102.3413,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2010-05",101.5837,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2010-06",100.5892,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2010-07",100.0772,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2010-08",100.4199,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2010-09",101.3711,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2010-10",102.1584,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2010-11",102.3602,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2010-12",101.9016,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2011-01",101.2876,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2011-02",100.9305,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2011-03",100.8935,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2011-04",100.638,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2011-05",100.1058,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2011-06",99.53899,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2011-07",99.22898,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2011-08",99.12569,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2011-09",98.97356,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2011-10",98.58894,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2011-11",98.2733,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2011-12",98.50155,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2012-01",99.01908,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2012-02",99.74511,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2012-03",100.4291,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2012-04",100.3602,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2012-05",99.5106,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2012-06",98.77907,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2012-07",98.31606,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2012-08",98.08128,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2012-09",98.21959,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2012-10",98.51247,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2012-11",98.76195,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2012-12",98.84584,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2013-01",98.81649,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2013-02",98.81683,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2013-03",98.93568,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2013-04",98.9463,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2013-05",98.88381,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2013-06",98.77348,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2013-07",98.86729,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2013-08",99.14497,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2013-09",99.39436,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2013-10",99.54285,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2013-11",99.49519,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2013-12",99.24602,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2014-01",98.92755,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2014-02",98.71062,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2014-03",98.6879,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2014-04",98.82973,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2014-05",99.09386,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2014-06",99.37074,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2014-07",99.56741,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2014-08",99.50485,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2014-09",99.33048,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2014-10",99.05851,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2014-11",98.74435,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2014-12",98.4954,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2015-01",98.35004,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2015-02",98.35253,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2015-03",98.43717,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2015-04",98.51293,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2015-05",98.55285,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2015-06",98.51827,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2015-07",98.406,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2015-08",98.28283,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2015-09",98.2238,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2015-10",98.17418,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2015-11",98.09558,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2015-12",98.01557,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2016-01",97.93217,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2016-02",97.98094,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2016-03",98.25719,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2016-04",98.41914,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2016-05",98.45607,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2016-06",98.43938,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2016-07",98.48566,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2016-08",98.68633,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2016-09",98.9743,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2016-10",99.35854,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2016-11",99.63607,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2016-12",99.70408,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2017-01",99.71758,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2017-02",99.76025,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2017-03",99.74393,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2017-04",99.62709,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2017-05",99.60517,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2017-06",99.70522,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2017-07",99.80779,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2017-08",99.98213,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2017-09",100.1224,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2017-10",100.0347,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2017-11",99.90565,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2017-12",99.69407,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2018-01",99.43412,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2018-02",99.27271,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2018-03",99.46834,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2018-04",99.68215,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2018-05",99.82674,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2018-06",99.76534,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2018-07",99.6024,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2018-08",99.39686,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2018-09",99.06393,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2018-10",98.6677,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2018-11",98.31887,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2018-12",98.04872,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2019-01",97.98387,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2019-02",98.09419,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2019-03",98.3447,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2019-04",98.3241,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2019-05",98.12579,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2019-06",98.02033,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2019-07",98.04446,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2019-08",98.10651,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2019-09",98.22352,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2019-10",98.28495,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2019-11",98.19691,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2019-12",97.38545,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2020-01",95.66804,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2020-02",94.06495,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2020-03",96.34264,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2020-04",98.17009,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2020-05",99.02864,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2020-06",99.34007,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2020-07",99.43396,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2020-08",99.49742,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2020-09",99.65526,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2020-10",99.81944,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2020-11",99.96651,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2020-12",99.88631,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2021-01",99.64426,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2021-02",99.48743,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2021-03",99.56437,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2021-04",99.47264,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2021-05",99.31341,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2021-06",99.08685,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2021-07",98.76434,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2021-08",98.42797,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2021-09",98.15791,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2021-10",98.10754,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2021-11",98.33845,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2021-12",98.5225,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2022-01",98.49442,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2022-02",98.24171,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2022-03",97.75876,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2022-04",97.3865,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2022-05",97.68613,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2022-06",97.98351,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2022-07",97.98444,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2022-08",97.99949,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2022-09",97.89859,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2022-10",97.44417,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2022-11",97.00128,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2022-12",97.20875,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2023-01",98.37746,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2023-02",99.41262,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2023-03",99.34315,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2023-04",98.46265,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2023-05",97.78954,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2023-06",97.59743,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2023-07",97.7402,
"CHN","BCI","AMPLITUD","LTRENDIDX","M","2023-08",98.01802,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2008-01",102.6537,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2008-02",102.6144,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2008-03",102.4786,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2008-04",102.2357,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2008-05",101.9969,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2008-06",101.7479,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2008-07",101.4401,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2008-08",101.117,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2008-09",100.683,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2008-10",100.0294,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2008-11",99.1013,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2008-12",98.01127,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2009-01",96.96191,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2009-02",96.2813,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2009-03",96.17244,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2009-04",96.48643,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2009-05",96.92944,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2009-06",97.36184,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2009-07",97.82124,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2009-08",98.38431,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2009-09",98.85463,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2009-10",99.13157,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2009-11",99.25498,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2009-12",99.3245,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2010-01",99.49878,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2010-02",99.70518,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2010-03",99.88249,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2010-04",99.89712,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2010-05",99.8563,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2010-06",99.92182,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2010-07",100.0565,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2010-08",100.2284,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2010-09",100.35,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2010-10",100.351,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2010-11",100.2781,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2010-12",100.2201,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2011-01",100.0619,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2011-02",100.1315,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2011-03",100.2049,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2011-04",100.2706,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2011-05",100.2113,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2011-06",100.1055,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2011-07",99.99309,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2011-08",99.88239,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2011-09",99.7895,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2011-10",99.79977,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2011-11",99.86639,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2011-12",99.80009,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2012-01",99.66857,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2012-02",99.54391,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2012-03",99.48696,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2012-04",99.42673,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2012-05",99.38906,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2012-06",99.3851,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2012-07",99.22831,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2012-08",98.97983,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2012-09",98.73743,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2012-10",98.56517,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2012-11",98.56403,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2012-12",98.52923,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2013-01",98.44178,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2013-02",98.42982,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2013-03",98.51262,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2013-04",98.68614,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2013-05",98.93837,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2013-06",99.10029,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2013-07",99.25584,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2013-08",99.45742,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2013-09",99.64386,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2013-10",99.7332,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2013-11",99.75505,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2013-12",99.81032,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2014-01",99.90218,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2014-02",99.97896,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2014-03",100.0139,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2014-04",100.0757,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2014-05",100.1215,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2014-06",100.1807,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2014-07",100.2111,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2014-08",100.1377,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2014-09",100.0672,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2014-10",100.1169,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2014-11",100.19,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2014-12",100.221,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2015-01",100.2247,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2015-02",100.2411,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2015-03",100.3068,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2015-04",100.3652,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2015-05",100.348,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2015-06",100.313,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2015-07",100.3628,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2015-08",100.4597,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2015-09",100.4734,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2015-10",100.4526,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2015-11",100.39,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2015-12",100.3171,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2016-01",100.3421,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2016-02",100.4529,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2016-03",100.5414,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2016-04",100.5134,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2016-05",100.4205,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2016-06",100.3904,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2016-07",100.3765,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2016-08",100.3836,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2016-09",100.4824,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2016-10",100.5078,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2016-11",100.4998,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2016-12",100.5797,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2017-01",100.6888,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2017-02",100.8268,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2017-03",101.0167,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2017-04",101.1668,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2017-05",101.2237,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2017-06",101.2927,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2017-07",101.3595,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2017-08",101.4424,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2017-09",101.5497,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2017-10",101.6459,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2017-11",101.7654,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2017-12",102.0139,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2018-01",102.3762,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2018-02",102.5156,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2018-03",102.4673,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2018-04",102.351,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2018-05",102.3217,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2018-06",102.3424,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2018-07",102.2868,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2018-08",102.0905,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2018-09",101.88,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2018-10",101.8257,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2018-11",101.8868,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2018-12",101.8404,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2019-01",101.6868,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2019-02",101.6223,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2019-03",101.5797,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2019-04",101.4396,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2019-05",101.2698,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2019-06",101.0968,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2019-07",100.9536,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2019-08",100.8807,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2019-09",100.8976,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2019-10",100.9534,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2019-11",100.9584,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2019-12",100.8761,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2020-01",100.5706,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2020-02",99.69263,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2020-03",97.83826,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2020-04",95.45111,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2020-05",94.91653,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2020-06",95.93428,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2020-07",97.32854,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2020-08",98.33551,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2020-09",98.80337,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2020-10",98.87205,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2020-11",98.72609,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2020-12",98.89388,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2021-01",99.21631,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2021-02",99.53748,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2021-03",99.89721,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2021-04",100.1854,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2021-05",100.3956,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2021-06",100.508,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2021-07",100.5006,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2021-08",100.4327,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2021-09",100.4521,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2021-10",100.52,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2021-11",100.514,
"POL","BCI","AMPLITUD","LTRENDIDX","M","2021-12",100.4058,
